노출상품ID,option_int,옵션명,상품타입,카테고리,아이템위너 비율(%),순 판매 금액(전체 거래 금액 - 취소 금액),순 판매 상품 수(전체 거래 상품 수 - 취소 상품 수),전체 거래 금액,전체 거래 상품 수,총 취소 금액,총 취소 상품 수,즉시 취소 상품 수,reg_date,account
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,31.3%,0,0,0,0,0,0,0,2023-03-15,A00350733
7143935799,85103347463,"써큐시안 블러드케어 3구 선물세트 + 쇼핑백, 1개",로켓그로스,식품,100.0%,0,0,0,0,0,0,0,2023-03-15,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,89.5%,0,0,39000,1,39000,1,1,2023-03-16,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,100.0%,119000,2,119000,2,0,0,0,2023-03-16,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,83.8%,2641000,19,2641000,19,0,0,0,2023-03-16,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,77.8%,0,0,0,0,0,0,0,2023-03-16,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,89.5%,0,0,0,0,0,0,0,2023-03-17,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,66.3%,357000,6,357000,6,0,0,0,2023-03-17,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,89.2%,1668000,12,1668000,12,0,0,0,2023-03-17,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,100.0%,0,0,0,0,0,0,0,2023-03-17,A00350733
7143935799,85103347463,"써큐시안 블러드케어 3구 선물세트 + 쇼핑백, 1개",로켓그로스,식품,100.0%,0,0,0,0,0,0,0,2023-03-17,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,80.9%,0,0,0,0,0,0,0,2023-03-18,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,100.0%,178500,3,178500,3,0,0,0,2023-03-18,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,92.5%,2363000,17,2641000,19,278000,2,0,2023-03-18,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,100.0%,39490,1,39490,1,0,0,0,2023-03-18,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,78.9%,39000,1,39000,1,0,0,0,2023-03-19,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,100.0%,0,0,0,0,0,0,0,2023-03-19,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,91.9%,2363000,17,2363000,17,0,0,0,2023-03-19,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,100.0%,0,0,0,0,0,0,0,2023-03-19,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,77.4%,0,0,0,0,0,0,0,2023-03-20,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,100.0%,119000,2,119000,2,0,0,0,2023-03-20,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,89.7%,3475000,25,3614000,26,139000,1,0,2023-03-20,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,87.5%,0,0,0,0,0,0,0,2023-03-20,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,86.7%,0,0,39000,1,39000,1,0,2023-03-21,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,100.0%,238000,4,238000,4,0,0,0,2023-03-21,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,93.3%,3197000,23,3475000,25,278000,2,0,2023-03-21,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,100.0%,39490,1,39490,1,0,0,0,2023-03-21,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,100.0%,39000,1,39000,1,0,0,0,2023-03-22,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,100.0%,0,0,0,0,0,0,0,2023-03-22,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,91.3%,3336000,24,3475000,25,139000,1,0,2023-03-22,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,93.8%,0,0,0,0,0,0,0,2023-03-22,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,96.2%,0,0,0,0,0,0,0,2023-03-23,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,98.3%,238000,4,238000,4,0,0,0,2023-03-23,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,92.4%,2502000,18,2502000,18,0,0,0,2023-03-23,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,97.0%,78980,2,78980,2,0,0,0,2023-03-23,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,96.9%,117000,3,117000,3,0,0,0,2023-03-24,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,100.0%,119000,2,119000,2,0,0,0,2023-03-24,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,94.0%,2502000,18,2502000,18,0,0,0,2023-03-24,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,100.0%,78980,2,78980,2,0,0,0,2023-03-24,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,100.0%,39000,1,39000,1,0,0,0,2023-03-25,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,100.0%,59500,1,59500,1,0,0,0,2023-03-25,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,93.1%,1390000,10,1529000,11,139000,1,0,2023-03-25,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,100.0%,39490,1,78980,2,39490,1,0,2023-03-25,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,93.6%,117000,3,117000,3,0,0,0,2023-03-26,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,100.0%,119000,2,178500,3,59500,1,0,2023-03-26,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,96.5%,3892000,28,4170000,30,278000,2,0,2023-03-26,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,100.0%,39490,1,39490,1,0,0,0,2023-03-26,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,100.0%,0,0,0,0,0,0,0,2023-03-27,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,100.0%,238000,4,238000,4,0,0,0,2023-03-27,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,88.1%,1946000,14,1946000,14,0,0,0,2023-03-27,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,100.0%,39490,1,39490,1,0,0,0,2023-03-27,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,94.4%,39000,1,39000,1,0,0,0,2023-03-28,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,63.8%,119000,2,178500,3,59500,1,0,2023-03-28,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,91.6%,3475000,25,3614000,26,139000,1,0,2023-03-28,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,100.0%,39490,1,39490,1,0,0,0,2023-03-28,A00350733
7143935799,85103347463,"써큐시안 블러드케어 3구 선물세트 + 쇼핑백, 1개",로켓그로스,식품,100.0%,0,0,0,0,0,0,0,2023-03-28,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,100.0%,0,0,0,0,0,0,0,2023-03-29,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,32.5%,59500,1,59500,1,0,0,0,2023-03-29,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,90.3%,2641000,19,2919000,21,278000,2,0,2023-03-29,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,97.5%,118470,3,118470,3,0,0,0,2023-03-29,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,100.0%,39000,1,39000,1,0,0,0,2023-03-30,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,50.8%,178500,3,178500,3,0,0,0,2023-03-30,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,61.7%,1668000,12,1668000,12,0,0,0,2023-03-30,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,99.2%,0,0,0,0,0,0,0,2023-03-30,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,99.7%,39000,1,39000,1,0,0,0,2023-03-31,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,89.2%,178500,3,178500,3,0,0,0,2023-03-31,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,15.5%,0,0,139000,1,139000,1,0,2023-03-31,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,100.0%,39490,1,39490,1,0,0,0,2023-03-31,A00350733
7143935799,85103347463,"써큐시안 블러드케어 3구 선물세트 + 쇼핑백, 1개",로켓그로스,식품,100.0%,0,0,0,0,0,0,0,2023-03-31,A00350733
6621868536,85498804254,"판토모나 비오틴 하이퍼포머, 240정, 1박스",로켓그로스,식품,0.0%,0,0,0,0,0,0,0,2023-03-31,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,100.0%,0,0,0,0,0,0,0,2023-04-01,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,89.9%,238000,4,238000,4,0,0,0,2023-04-01,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,0.0%,0,0,0,0,0,0,0,2023-04-01,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,100.0%,0,0,0,0,0,0,0,2023-04-01,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,99.1%,78000,2,78000,2,0,0,0,2023-04-02,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,93.3%,0,0,0,0,0,0,0,2023-04-02,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,0.0%,0,0,0,0,0,0,0,2023-04-02,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,99.7%,39490,1,39490,1,0,0,0,2023-04-02,A00350733
6621868536,85498804254,"판토모나 비오틴 하이퍼포머, 240정, 1박스",로켓그로스,식품,0.0%,0,0,0,0,0,0,0,2023-04-02,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,99.7%,0,0,0,0,0,0,0,2023-04-03,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,97.4%,0,0,0,0,0,0,0,2023-04-03,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,0.0%,0,0,0,0,0,0,0,2023-04-03,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,100.0%,0,0,0,0,0,0,0,2023-04-03,A00350733
6621868536,85498804254,"판토모나 비오틴 하이퍼포머, 240정, 1박스",로켓그로스,식품,0.0%,0,0,0,0,0,0,0,2023-04-03,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,100.0%,39000,1,39000,1,0,0,0,2023-04-04,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,94.3%,59500,1,59500,1,0,0,0,2023-04-04,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,0.0%,0,0,0,0,0,0,0,2023-04-04,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,99.8%,39490,1,39490,1,0,0,0,2023-04-04,A00350733
6621868536,85498804254,"판토모나 비오틴 하이퍼포머, 240정, 1박스",로켓그로스,식품,0.0%,0,0,0,0,0,0,0,2023-04-04,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,99.5%,0,0,0,0,0,0,0,2023-04-05,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,96.8%,178500,3,178500,3,0,0,0,2023-04-05,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,0.0%,0,0,0,0,0,0,0,2023-04-05,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,100.0%,118470,3,118470,3,0,0,0,2023-04-05,A00350733
6621868536,85498804254,"판토모나 비오틴 하이퍼포머, 240정, 1박스",로켓그로스,식품,0.0%,0,0,0,0,0,0,0,2023-04-05,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,99.7%,117000,3,117000,3,0,0,0,2023-04-06,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,100.0%,238000,4,297500,5,59500,1,0,2023-04-06,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,0.2%,139000,1,139000,1,0,0,0,2023-04-06,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,99.5%,0,0,0,0,0,0,0,2023-04-06,A00350733
6621868536,85498804254,"판토모나 비오틴 하이퍼포머, 240정, 1박스",로켓그로스,식품,67.4%,1180000,20,1239000,21,59000,1,0,2023-04-06,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,99.7%,0,0,0,0,0,0,0,2023-04-07,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,96.7%,119000,2,119000,2,0,0,0,2023-04-07,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,0.0%,0,0,0,0,0,0,0,2023-04-07,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,99.5%,0,0,0,0,0,0,0,2023-04-07,A00350733
7143935799,85103347463,"써큐시안 블러드케어 3구 선물세트 + 쇼핑백, 1개",로켓그로스,식품,100.0%,0,0,0,0,0,0,0,2023-04-07,A00350733
6621868536,85498804254,"판토모나 비오틴 하이퍼포머, 240정, 1박스",로켓그로스,식품,87.8%,944000,16,1003000,17,59000,1,0,2023-04-07,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,99.4%,0,0,0,0,0,0,0,2023-04-08,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,96.9%,357000,6,357000,6,0,0,0,2023-04-08,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,0.0%,0,0,0,0,0,0,0,2023-04-08,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,99.7%,39490,1,39490,1,0,0,0,2023-04-08,A00350733
6621868536,85498804254,"판토모나 비오틴 하이퍼포머, 240정, 1박스",로켓그로스,식품,87.8%,1534000,26,1593000,27,59000,1,0,2023-04-08,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,98.9%,78000,2,117000,3,39000,1,0,2023-04-09,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,100.0%,119000,2,119000,2,0,0,0,2023-04-09,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,0.0%,0,0,0,0,0,0,0,2023-04-09,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,98.9%,0,0,0,0,0,0,0,2023-04-09,A00350733
6621868536,85498804254,"판토모나 비오틴 하이퍼포머, 240정, 1박스",로켓그로스,식품,93.4%,1416000,24,1475000,25,59000,1,0,2023-04-09,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,99.2%,39000,1,39000,1,0,0,0,2023-04-10,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,96.4%,238000,4,238000,4,0,0,0,2023-04-10,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,0.0%,-139000,-1,0,0,139000,1,0,2023-04-10,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,99.7%,0,0,0,0,0,0,0,2023-04-10,A00350733
7143935799,85103347463,"써큐시안 블러드케어 3구 선물세트 + 쇼핑백, 1개",로켓그로스,식품,100.0%,0,0,0,0,0,0,0,2023-04-10,A00350733
6621868536,85498804254,"판토모나 비오틴 하이퍼포머, 240정, 1박스",로켓그로스,식품,87.4%,1416000,24,1416000,24,0,0,0,2023-04-10,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,98.9%,0,0,0,0,0,0,0,2023-04-11,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,100.0%,59500,1,59500,1,0,0,0,2023-04-11,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,2.0%,417000,3,417000,3,0,0,0,2023-04-11,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,99.5%,0,0,0,0,0,0,0,2023-04-11,A00350733
6621868536,85498804254,"판토모나 비오틴 하이퍼포머, 240정, 1박스",로켓그로스,식품,92.4%,1947000,33,2124000,36,177000,3,1,2023-04-11,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,100.0%,233940,6,233940,6,0,0,0,2023-04-12,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,100.0%,178470,3,237960,4,59490,1,0,2023-04-12,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,0.0%,0,0,0,0,0,0,0,2023-04-12,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,100.0%,0,0,0,0,0,0,0,2023-04-12,A00350733
7143935799,85103347463,"써큐시안 블러드케어 3구 선물세트 + 쇼핑백, 1개",로켓그로스,식품,100.0%,0,0,0,0,0,0,0,2023-04-12,A00350733
6621868536,85498804254,"판토모나 비오틴 하이퍼포머, 240정, 1박스",로켓그로스,식품,14.6%,118000,2,236000,4,118000,2,0,2023-04-12,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,100.0%,38990,1,116970,3,77980,2,0,2023-04-13,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,99.0%,297450,5,297450,5,0,0,0,2023-04-13,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,0.0%,0,0,0,0,0,0,0,2023-04-13,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,99.1%,0,0,0,0,0,0,0,2023-04-13,A00350733
7143935799,85103347463,"써큐시안 블러드케어 3구 선물세트 + 쇼핑백, 1개",로켓그로스,식품,100.0%,0,0,0,0,0,0,0,2023-04-13,A00350733
6621868536,85498804254,"판토모나 비오틴 하이퍼포머, 240정, 1박스",로켓그로스,식품,0.0%,0,0,0,0,0,0,0,2023-04-13,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,99.7%,0,0,0,0,0,0,0,2023-04-14,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,100.0%,59490,1,59490,1,0,0,0,2023-04-14,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,0.0%,0,0,0,0,0,0,0,2023-04-14,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,100.0%,0,0,0,0,0,0,0,2023-04-14,A00350733
7143935799,85103347463,"써큐시안 블러드케어 3구 선물세트 + 쇼핑백, 1개",로켓그로스,식품,100.0%,0,0,0,0,0,0,0,2023-04-14,A00350733
6621868536,85498804254,"판토모나 비오틴 하이퍼포머, 240정, 1박스",로켓그로스,식품,0.0%,0,0,0,0,0,0,0,2023-04-14,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,100.0%,77980,2,77980,2,0,0,0,2023-04-15,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,100.0%,118980,2,118980,2,0,0,0,2023-04-15,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,1.7%,139000,1,139000,1,0,0,0,2023-04-15,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,100.0%,0,0,0,0,0,0,0,2023-04-15,A00350733
7143935799,85103347463,"써큐시안 블러드케어 3구 선물세트 + 쇼핑백, 1개",로켓그로스,식품,100.0%,0,0,0,0,0,0,0,2023-04-15,A00350733
6621868536,85498804254,"판토모나 비오틴 하이퍼포머, 240정, 1박스",로켓그로스,식품,0.0%,0,0,0,0,0,0,0,2023-04-15,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,100.0%,116970,3,116970,3,0,0,0,2023-04-16,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,100.0%,237960,4,237960,4,0,0,0,2023-04-16,A00350733
6621868536,84881967853,"판토모나 비오틴 하이퍼포머, 240정, 3박스",로켓그로스,식품,0.0%,0,0,0,0,0,0,0,2023-04-16,A00350733
6945061176,84921890534,"콘디맥스 황금비 복합 비타민C 1000 아연 셀렌 엽산 비타민씨, 100정",로켓그로스,식품,100.0%,0,0,0,0,0,0,0,2023-04-16,A00350733
7143935799,85103347463,"써큐시안 블러드케어 3구 선물세트 + 쇼핑백, 1개",로켓그로스,식품,100.0%,479700,3,479700,3,0,0,0,2023-04-16,A00350733
6621868536,85498804254,"판토모나 비오틴 하이퍼포머, 240정, 1박스",로켓그로스,식품,0.0%,0,0,0,0,0,0,0,2023-04-16,A00350733
6671890526,84760762381,"페미론큐 이노시톨 플러스 콜린, 50포, 1박스",로켓그로스,식품,100.0%,272930,7,272930,7,0,0,0,2023-04-17,A00350733
6858835566,84761041949,"페미론큐 글루타치온 비타민C 39종 복합성분 850mg, 180정, 1박스",로켓그로스,식품,100.0%,0,0,0,0,0,0,0,2023-04-17,A00350733
